hour,day_of_week,month,rush_intensity,time_of_day,season,day_type,traffic_volume,avg_speed,travel_time,vol_speed_ratio,temp_celsius,rain_1h,snow_1h,clouds_all,weather_encoded,bad_weather,congestion_level
4,6,7,0,3,2,2,355,91.4,22.6,3.842,18.14,0.0,0.0,1,0,0,0
5,6,7,0,0,2,2,525,87.1,22.0,5.959,17.53,0.0,0.0,40,1,0,0
6,6,7,0,0,2,2,902,76.1,19.7,11.699,17.07,0.0,0.0,90,1,0,0
7,6,7,2,0,2,2,1297,78.4,31.1,16.335,17.2,0.0,0.0,75,1,0,0
8,6,7,2,0,2,2,2009,67.4,27.1,29.371,17.57,0.0,0.0,90,1,0,0
9,6,7,2,0,2,2,2927,54.4,34.1,52.834,18.0,0.0,0.0,75,1,0,1
10,6,7,1,0,2,2,3711,57.9,36.2,63.005,19.07,0.0,0.0,40,1,0,1
11,6,7,1,0,2,2,4021,50.0,39.6,78.843,20.92,0.0,0.0,40,1,0,1
12,6,7,0,1,2,2,4250,48.2,40.4,86.382,21.71,0.0,0.0,1,0,0,1
13,6,7,0,1,2,2,4491,41.3,41.1,106.17,23.5,0.0,0.0,1,0,0,1
14,6,7,1,1,2,2,4463,41.9,42.1,104.033,24.53,0.0,0.0,40,1,0,1
15,6,7,1,1,2,2,4657,38.7,41.2,117.305,25.5,0.0,0.0,40,1,0,2
16,6,7,2,1,2,2,4875,45.5,45.4,104.839,26.2,0.0,0.0,40,1,0,2
17,6,7,2,2,2,2,4657,38.5,44.2,117.899,26.67,0.0,0.0,40,1,0,2
18,6,7,2,2,2,2,4098,53.9,40.6,74.645,26.73,0.0,0.0,40,1,0,1
19,6,7,0,2,2,2,3661,50.4,39.4,71.226,26.33,0.0,0.0,40,1,0,1
20,6,7,0,2,2,2,3135,55.0,37.7,55.982,25.47,0.0,0.0,20,1,0,1
21,6,7,0,3,2,2,2803,61.8,31.2,44.634,23.67,0.0,0.0,20,1,0,1
22,6,7,0,3,2,2,2224,65.7,34.3,33.343,21.67,0.0,0.0,20,1,0,0
23,6,7,0,3,2,2,1397,76.3,30.3,18.072,20.4,0.0,0.0,1,0,0,0
0,0,7,0,3,2,2,714,80.2,25.3,8.793,19.67,0.0,0.0,1,0,0,0
1,0,7,0,3,2,2,402,85.0,21.4,4.674,18.54,0.0,0.0,1,4,1,0
2,0,7,0,3,2,2,354,84.2,26.0,4.155,18.01,0.0,0.0,1,4,1,0
2,0,7,0,3,2,2,354,89.0,24.0,3.933,18.01,0.0,0.0,1,4,1,0
3,0,7,0,3,2,2,355,88.0,18.8,3.989,17.07,0.0,0.0,1,4,1,0
3,0,7,0,3,2,2,355,87.2,21.0,4.025,17.07,0.0,0.0,1,4,1,0
4,0,7,0,3,2,2,957,83.6,26.0,11.312,16.54,0.0,0.0,1,4,1,0
4,0,7,0,3,2,2,957,81.2,22.2,11.642,16.54,0.0,0.0,1,4,1,0
5,0,7,0,0,2,2,3008,60.5,37.2,48.911,16.67,0.0,0.0,1,4,1,1
5,0,7,0,0,2,2,3008,59.6,34.6,49.637,16.67,0.0,0.0,1,4,1,1
6,0,7,0,0,2,2,5617,31.7,46.1,171.774,16.47,0.0,0.0,1,4,1,2
6,0,7,0,0,2,2,5617,31.7,47.7,171.774,16.47,0.0,0.0,1,4,1,2
7,0,7,2,0,2,2,6306,27.4,50.4,222.042,16.8,0.0,0.0,1,4,1,2
7,0,7,2,0,2,2,6306,30.0,48.1,203.419,16.8,0.0,0.0,1,4,1,2
8,0,7,2,0,2,2,5522,36.5,47.5,147.253,18.07,0.0,0.0,40,4,1,2
9,0,7,2,0,2,2,4735,44.3,42.8,104.525,20.13,0.0,0.0,40,1,0,2
10,0,7,1,0,2,2,4209,44.6,41.3,92.303,21.85,0.0,0.0,40,1,0,1
11,0,7,1,0,2,2,4485,46.7,40.3,94.025,24.06,0.0,0.0,20,1,0,1
12,0,7,0,1,2,2,4800,40.8,44.3,114.833,25.53,0.0,0.0,75,1,0,2
13,0,7,0,1,2,2,4475,45.8,47.2,95.62,26.13,0.0,0.0,90,1,0,1
14,0,7,1,1,2,2,4677,44.9,40.9,101.895,26.73,0.0,0.0,90,1,0,2
15,0,7,1,1,2,2,5413,32.4,47.2,162.066,26.79,0.0,0.0,90,1,0,2
16,0,7,2,1,2,2,6317,27.3,52.2,223.216,27.46,0.0,0.0,75,1,0,2
17,0,7,2,2,2,2,5701,33.7,48.6,164.294,27.4,0.0,0.0,75,1,0,2
18,0,7,2,2,2,2,4293,50.1,41.4,84.012,27.92,0.0,0.0,75,1,0,1
19,0,7,0,2,2,2,3143,57.0,35.9,54.19,27.67,0.0,0.0,40,1,0,1
20,0,7,0,2,2,2,2833,61.5,33.3,45.328,26.87,0.0,0.0,40,1,0,1
21,0,7,0,3,2,2,2492,65.6,35.8,37.417,25.0,0.0,0.0,20,1,0,0
22,0,7,0,3,2,2,1690,71.5,29.3,23.31,22.87,0.0,0.0,5,0,0,0
23,0,7,0,3,2,2,1182,76.6,24.7,15.232,21.8,0.0,0.0,1,0,0,0
0,1,7,0,3,2,2,638,81.9,25.6,7.696,20.73,0.0,0.0,1,0,0,0
1,1,7,0,3,2,2,391,85.7,20.5,4.51,20.07,0.0,0.0,1,0,0,0
2,1,7,0,3,2,2,297,92.3,19.2,3.183,19.14,0.0,0.0,1,0,0,0
3,1,7,0,3,2,2,390,85.8,21.1,4.493,18.27,0.0,0.0,1,0,0,0
4,1,7,0,3,2,2,891,82.6,27.3,10.658,17.54,0.0,0.0,1,0,0,0
5,1,7,0,0,2,2,3184,58.3,33.7,53.693,16.67,0.0,0.0,1,0,0,1
6,1,7,0,0,2,2,5782,31.3,48.3,179.009,16.5,0.0,0.0,1,0,0,2
7,1,7,2,0,2,2,6409,25.8,50.9,239.142,16.79,0.0,0.0,5,0,0,2
8,1,7,2,0,2,2,5658,35.7,50.0,154.169,18.73,0.0,0.0,5,0,0,2
9,1,7,2,0,2,2,4984,40.0,42.8,121.561,21.13,0.0,0.0,1,0,0,2
10,1,7,1,0,2,2,4386,45.7,43.2,93.919,23.13,0.0,0.0,5,0,0,1
11,1,7,1,0,2,2,4634,43.0,40.5,105.318,24.28,0.0,0.0,20,1,0,2
12,1,7,0,1,2,2,4805,39.0,46.2,120.125,25.27,0.0,0.0,40,1,0,2
13,1,7,0,1,2,2,4664,46.5,44.4,98.189,26.43,0.0,0.0,20,1,0,2
14,1,7,1,1,2,2,4944,39.2,46.2,122.985,27.07,0.0,0.0,20,1,0,2
15,1,7,1,1,2,2,5699,37.4,48.9,148.411,27.29,0.0,0.0,1,0,0,2
16,1,7,2,1,2,2,6558,25.2,50.7,250.305,28.0,0.0,0.0,0,0,0,2
17,1,7,2,2,2,2,5636,37.9,49.8,144.884,28.28,0.0,0.0,20,1,0,2
18,1,7,2,2,2,2,4430,45.1,43.3,96.095,28.0,0.0,0.0,5,0,0,1
19,1,7,0,2,2,2,3371,54.1,35.3,61.18,27.46,0.0,0.0,5,0,0,1
20,1,7,0,2,2,2,3266,60.5,33.9,53.106,26.47,0.0,0.0,5,0,0,1
21,1,7,0,3,2,2,2727,61.0,33.8,43.984,24.67,0.0,0.0,5,0,0,1
22,1,7,0,3,2,2,2178,72.1,31.2,29.795,22.47,0.0,0.0,5,0,0,0
23,1,7,0,3,2,2,1269,79.0,27.8,15.862,20.87,0.0,0.0,1,0,0,0
0,2,7,0,3,2,2,664,87.8,22.1,7.477,20.0,0.0,0.0,1,0,0,0
1,2,7,0,3,2,2,388,83.2,22.7,4.608,19.27,0.0,0.0,1,0,0,0
2,2,7,0,3,2,2,290,90.0,23.4,3.187,18.08,0.0,0.0,1,0,0,0
3,2,7,0,3,2,2,372,84.1,17.7,4.371,17.64,0.0,0.0,1,0,0,0
4,2,7,0,3,2,2,955,73.3,20.1,12.853,17.21,0.0,0.0,1,0,0,0
5,2,7,0,0,2,2,3121,61.5,36.0,49.936,17.34,0.0,0.0,1,0,0,1
6,2,7,0,0,2,2,5926,30.7,50.2,186.94,17.31,0.0,0.0,1,0,0,2
7,2,7,2,0,2,2,6595,26.9,51.7,236.38,17.5,0.0,0.0,40,1,0,2
8,2,7,2,0,2,2,5651,33.8,45.3,162.385,19.0,0.0,0.0,90,2,1,2
9,2,7,2,0,2,2,4974,40.3,48.5,120.436,20.13,0.0,0.0,90,2,1,2
9,2,7,2,0,2,2,4974,44.8,45.0,108.603,20.13,0.0,0.0,90,2,1,2
10,2,7,1,0,2,2,4545,44.9,42.9,99.02,20.8,0.0,0.0,90,2,1,2
11,2,7,1,0,2,2,4879,39.8,43.4,119.583,21.47,0.0,0.0,90,2,1,2
12,2,7,0,1,2,2,4799,41.7,43.7,112.389,22.66,0.0,0.0,75,2,1,2
13,2,7,0,1,2,2,4860,41.9,43.8,113.287,24.26,0.0,0.0,75,2,1,2
14,2,7,1,1,2,2,5032,31.1,47.9,156.76,25.86,0.0,0.0,75,1,0,2
15,2,7,1,1,2,2,5826,33.2,54.1,170.351,26.13,0.0,0.0,75,2,1,2
15,2,7,1,1,2,2,5826,35.8,47.6,158.315,26.13,0.0,0.0,75,2,1,2
16,2,7,2,1,2,2,6668,23.2,55.5,275.537,25.44,0.0,0.0,75,2,1,2
16,2,7,2,1,2,2,6668,22.1,56.6,288.658,25.44,0.0,0.0,75,2,1,2
17,2,7,2,2,2,2,6108,30.1,48.9,196.399,25.07,0.0,0.0,40,2,1,2
18,2,7,2,2,2,2,4459,50.6,41.2,86.415,24.36,0.0,0.0,75,1,0,1
19,2,7,0,2,2,2,3473,56.7,35.0,60.191,23.93,0.0,0.0,75,1,0,1
20,2,7,0,2,2,2,3053,60.1,34.1,49.967,23.07,0.0,0.0,20,1,0,1
21,2,7,0,3,2,2,3072,58.1,33.6,51.98,21.67,0.0,0.0,5,0,0,1
22,2,7,0,3,2,2,2422,62.6,31.7,38.082,20.27,0.0,0.0,5,0,0,0
23,2,7,0,3,2,2,1922,70.9,27.1,26.732,19.2,0.0,0.0,1,0,0,0
0,3,7,0,3,2,2,750,82.6,25.0,8.971,18.13,0.0,0.0,1,0,0,0
1,3,7,0,3,2,2,411,80.1,23.7,5.068,17.56,0.0,0.0,1,0,0,0
2,3,7,0,3,2,2,306,84.8,20.7,3.566,17.15,0.0,0.0,1,0,0,0
3,3,7,0,3,2,2,409,89.4,19.9,4.524,16.5,0.0,0.0,1,0,0,0
4,3,7,0,3,2,2,911,80.1,25.0,11.233,16.36,0.0,0.0,90,1,0,0
5,3,7,0,0,2,2,3147,51.2,36.3,60.287,15.6,0.0,0.0,1,0,0,1
6,3,7,0,0,2,2,5813,36.7,47.6,154.191,15.33,0.0,0.0,1,0,0,2
7,3,7,2,0,2,2,6299,24.3,50.7,248.972,15.43,0.0,0.0,1,0,0,2
8,3,7,2,0,2,2,5866,29.9,48.4,189.838,16.14,0.0,0.0,75,1,0,2
9,3,7,2,0,2,2,4925,43.9,46.2,109.688,16.4,0.0,0.0,90,1,0,2
10,3,7,1,0,2,2,4390,43.9,42.3,97.773,17.0,0.0,0.0,90,1,0,1
11,3,7,1,0,2,2,4654,37.6,39.6,120.57,17.5,0.0,0.0,90,1,0,2
12,3,7,0,1,2,2,4806,42.6,48.8,110.229,18.14,0.0,0.0,90,1,0,2
13,3,7,0,1,2,2,5029,42.1,44.3,116.682,18.86,0.0,0.0,90,2,1,2
14,3,7,1,1,2,2,5264,36.0,47.8,142.27,19.07,0.0,0.0,75,2,1,2
14,3,7,1,1,2,2,5264,37.0,46.4,138.526,19.07,0.0,0.0,75,4,1,2
14,3,7,1,1,2,2,5264,33.8,45.3,151.264,19.07,0.0,0.0,75,2,1,2
15,3,7,1,1,2,2,5752,29.5,50.7,188.59,19.71,0.0,0.0,75,2,1,2
16,3,7,2,1,2,2,6566,23.4,56.4,269.098,20.5,0.0,0.0,75,2,1,2
17,3,7,2,2,2,2,5905,32.9,47.3,174.189,20.07,0.0,0.0,75,2,1,2
18,3,7,2,2,2,2,4555,44.7,41.2,99.672,19.6,0.0,0.0,75,2,1,2
19,3,7,0,2,2,2,3707,56.0,41.6,65.035,19.6,0.0,0.0,40,2,1,1
20,3,7,0,2,2,2,3154,63.4,39.9,48.975,19.07,0.0,0.0,75,2,1,1
21,3,7,0,3,2,2,3206,60.6,36.8,52.045,18.43,0.0,0.0,40,1,0,1
22,3,7,0,3,2,2,2959,55.6,37.5,52.279,17.73,0.0,0.0,75,1,0,1
23,3,7,0,3,2,2,1412,75.0,26.1,18.579,17.29,0.0,0.0,90,1,0,0
0,4,7,0,3,2,2,774,84.9,20.5,9.01,17.0,0.0,0.0,90,1,0,0
1,4,7,0,3,2,2,456,85.1,22.1,5.296,16.67,0.0,0.0,1,0,0,0
2,4,7,0,3,2,2,344,81.7,24.6,4.16,15.74,0.0,0.0,1,0,0,0
3,4,7,0,3,2,2,390,84.4,20.5,4.567,14.87,0.0,0.0,1,0,0,0
4,4,7,0,3,2,2,836,74.8,27.4,11.029,14.65,0.0,0.0,1,0,0,0
5,4,7,0,0,2,2,2945,59.7,37.2,48.517,14.15,0.0,0.0,1,0,0,1
6,4,7,0,0,2,2,5353,34.4,47.1,151.215,13.29,0.0,0.0,1,0,0,2
7,4,7,2,0,2,2,5950,29.4,55.5,195.724,13.36,0.0,0.0,5,0,0,2
8,4,7,2,0,2,2,5232,41.2,45.9,123.981,14.78,0.0,0.0,5,0,0,2
9,4,7,2,0,2,2,4674,39.3,40.8,115.98,16.85,0.0,0.0,5,0,0,2
10,4,7,1,0,2,2,4571,42.1,42.2,106.056,18.64,0.0,0.0,1,0,0,2
11,4,7,1,0,2,2,4813,38.4,44.8,122.157,20.8,0.0,0.0,5,0,0,2
12,4,7,0,1,2,2,5121,42.0,44.3,119.093,22.21,0.0,0.0,75,1,0,2
13,4,7,0,1,2,2,5228,41.1,44.8,124.181,23.13,0.0,0.0,40,1,0,2
14,4,7,1,1,2,2,5400,37.1,48.0,141.732,23.71,0.0,0.0,40,1,0,2
15,4,7,1,1,2,2,5795,33.0,50.7,170.441,24.13,0.0,0.0,40,1,0,2
16,4,7,2,1,2,2,6254,23.9,51.9,251.165,24.33,0.0,0.0,40,1,0,2
17,4,7,2,2,2,2,5160,39.0,45.7,129.0,24.67,0.0,0.0,40,1,0,2
18,4,7,2,2,2,2,4303,43.6,40.4,96.48,24.33,0.0,0.0,40,1,0,1
19,4,7,0,2,2,2,3506,55.1,36.1,62.496,23.86,0.0,0.0,40,1,0,1
20,4,7,0,2,2,2,3184,57.1,35.4,54.802,22.79,0.0,0.0,1,0,0,1
21,4,7,0,3,2,2,3191,56.3,33.4,55.689,20.94,0.0,0.0,1,0,0,1
22,4,7,0,3,2,2,3112,59.0,34.4,51.867,18.2,0.0,0.0,5,0,0,1
23,4,7,0,3,2,2,2048,71.6,30.9,28.209,16.87,0.0,0.0,1,0,0,0
0,5,7,0,3,2,2,1225,83.1,23.8,14.566,15.14,0.0,0.0,1,0,0,0
1,5,7,0,3,2,2,871,82.9,20.2,10.381,14.15,0.0,0.0,1,0,0,0
2,5,7,0,3,2,2,581,91.0,22.0,6.315,13.58,0.0,0.0,1,0,0,0
3,5,7,0,3,2,2,384,86.8,19.5,4.374,13.14,0.0,0.0,1,4,1,0
4,5,7,0,3,2,2,451,90.8,21.2,4.913,12.14,0.0,0.0,1,4,1,0
5,5,7,0,0,2,2,902,82.3,26.2,10.828,12.29,0.0,0.0,1,4,1,0
6,5,7,0,0,2,2,1530,75.4,29.3,20.026,11.64,0.0,0.0,1,0,0,0
7,5,7,2,0,2,2,1974,69.8,29.8,27.881,11.71,0.0,0.0,1,0,0,0
8,5,7,2,0,2,2,2713,63.8,34.7,41.867,14.59,0.0,0.0,5,0,0,1
9,5,7,2,0,2,2,3457,56.7,41.2,59.913,17.92,0.0,0.0,1,0,0,1
10,5,7,1,0,2,2,3639,49.4,37.7,72.202,20.59,0.0,0.0,5,0,0,1
11,5,7,1,0,2,2,4009,52.0,38.1,75.642,22.43,0.0,0.0,1,0,0,1
12,5,7,0,1,2,2,4158,44.0,42.1,92.4,23.73,0.0,0.0,1,0,0,1
13,5,7,0,1,2,2,4229,49.8,40.1,83.248,24.2,0.0,0.0,75,1,0,1
14,5,7,1,1,2,2,4175,50.0,38.7,81.863,25.08,0.0,0.0,40,1,0,1
15,5,7,1,1,2,2,3948,54.8,39.2,70.753,25.53,0.0,0.0,40,1,0,1
16,5,7,2,1,2,2,3974,47.7,40.7,81.602,25.67,0.0,0.0,40,1,0,1
17,5,7,2,2,2,2,4007,47.0,40.8,83.479,25.73,0.0,0.0,40,1,0,1
18,5,7,2,2,2,2,3657,56.8,35.5,63.27,25.72,0.0,0.0,75,1,0,1
19,5,7,0,2,2,2,3247,54.3,37.1,58.716,23.94,0.0,0.0,90,2,1,1
20,5,7,0,2,2,2,2937,57.1,31.8,50.551,22.14,0.0,0.0,90,2,1,1
20,5,7,0,2,2,2,2937,61.3,32.1,47.143,22.14,0.0,0.0,90,2,1,1
21,5,7,0,3,2,2,3001,59.8,37.7,49.359,20.21,0.0,0.0,40,2,1,1
22,5,7,0,3,2,2,3005,60.4,31.6,48.941,18.57,0.0,0.0,40,2,1,1
23,5,7,0,3,2,2,1968,71.9,25.0,26.996,17.5,0.0,0.0,1,0,0,0
0,6,7,0,3,2,2,1487,76.8,28.3,19.113,16.29,0.0,0.0,1,0,0,0
1,6,7,0,3,2,2,924,80.5,23.4,11.337,15.67,0.0,0.0,1,4,1,0
2,6,7,0,3,2,2,869,81.5,23.6,10.533,14.93,0.0,0.0,1,4,1,0
3,6,7,0,3,2,2,546,84.3,25.7,6.401,14.15,0.0,0.0,1,0,0,0
4,6,7,0,3,2,2,378,86.3,24.0,4.33,14.0,0.0,0.0,1,4,1,0
5,6,7,0,0,2,2,657,79.3,25.2,8.182,13.14,0.0,0.0,1,4,1,0
6,6,7,0,0,2,2,1210,80.2,26.1,14.901,13.0,0.0,0.0,1,4,1,0
7,6,7,2,0,2,2,1286,80.3,27.5,15.818,13.4,0.0,0.0,90,4,1,0
7,6,7,2,0,2,2,1286,79.1,25.5,16.055,13.4,0.0,0.0,90,4,1,0
8,6,7,2,0,2,2,1866,73.0,28.1,25.216,15.99,0.0,0.0,5,4,1,0
8,6,7,2,0,2,2,1866,68.4,29.3,26.888,15.99,0.0,0.0,5,4,1,0
9,6,7,2,0,2,2,2855,57.2,35.5,49.055,18.71,0.0,0.0,5,4,1,1
10,6,7,1,0,2,2,3500,57.5,40.6,59.829,21.71,0.0,0.0,5,0,0,1
11,6,7,1,0,2,2,3824,51.8,41.3,72.424,23.46,0.0,0.0,1,0,0,1
12,6,7,0,1,2,2,4016,50.3,41.4,78.285,25.0,0.0,0.0,1,0,0,1
13,6,7,0,1,2,2,4489,45.8,42.2,95.919,25.93,0.0,0.0,40,1,0,1
14,6,7,1,1,2,2,4435,46.4,41.7,93.565,26.64,0.0,0.0,40,1,0,1
15,6,7,1,1,2,2,4412,47.8,42.5,90.41,26.67,0.0,0.0,20,2,1,1
15,6,7,1,1,2,2,4412,45.6,42.4,94.678,26.67,0.0,0.0,20,2,1,1
16,6,7,2,1,2,2,4485,39.4,40.3,111.015,26.36,0.0,0.0,75,2,1,1
16,6,7,2,1,2,2,4485,47.2,41.7,93.05,26.36,0.0,0.0,75,2,1,1
16,6,7,2,1,2,2,4485,46.9,42.5,93.633,26.36,0.0,0.0,75,4,1,1
17,6,7,2,2,2,2,4146,44.7,42.0,90.722,25.15,0.0,0.0,75,2,1,1
17,6,7,2,2,2,2,4146,45.0,40.6,90.13,25.15,0.0,0.0,75,2,1,1
18,6,7,2,2,2,2,3947,53.2,43.6,72.823,24.34,0.0,0.0,1,0,0,1
19,6,7,0,2,2,2,3604,57.3,36.8,61.818,24.67,0.0,0.0,75,2,1,1
20,6,7,0,2,2,2,3344,48.6,37.2,67.419,23.94,0.0,0.0,1,2,1,1
21,6,7,0,3,2,2,2794,63.4,33.7,43.385,21.8,0.0,0.0,40,2,1,1
22,6,7,0,3,2,2,2084,68.5,31.2,29.986,20.07,0.0,0.0,40,1,0,0
23,6,7,0,3,2,2,1224,78.0,26.1,15.494,18.8,0.0,0.0,1,0,0,0
0,0,7,0,3,2,2,640,84.0,22.6,7.529,17.0,0.0,0.0,1,0,0,0
1,0,7,0,3,2,2,384,83.9,23.0,4.523,16.07,0.0,0.0,1,0,0,0
2,0,7,0,3,2,2,317,88.8,19.9,3.53,15.29,0.0,0.0,1,4,1,0
3,0,7,0,3,2,2,333,84.6,19.0,3.89,15.14,0.0,0.0,1,0,0,0
4,0,7,0,3,2,2,915,83.1,26.5,10.88,14.47,0.0,0.0,1,4,1,0
5,0,7,0,0,2,2,3051,62.4,35.3,48.123,14.0,0.0,0.0,1,4,1,1
6,0,7,0,0,2,2,5560,31.8,50.8,169.512,14.0,0.0,0.0,1,4,1,2
7,0,7,2,0,2,2,6313,24.3,51.6,249.526,14.0,0.0,0.0,5,4,1,2
7,0,7,2,0,2,2,6313,27.2,48.7,223.865,14.0,0.0,0.0,5,4,1,2
8,0,7,2,0,2,2,5427,40.2,48.0,131.723,16.26,0.0,0.0,1,4,1,2
9,0,7,2,0,2,2,4638,41.8,39.6,108.364,19.7,0.0,0.0,5,0,0,2
10,0,7,1,0,2,2,4233,46.5,38.0,89.116,22.33,0.0,0.0,5,0,0,1
11,0,7,1,0,2,2,4491,46.1,42.5,95.35,24.99,0.0,0.0,1,0,0,1
12,0,7,0,1,2,2,4522,46.8,43.0,94.603,26.42,0.0,0.0,20,1,0,2
13,0,7,0,1,2,2,4625,45.3,43.4,99.892,27.0,0.0,0.0,40,1,0,2
14,0,7,1,1,2,2,4808,42.0,42.5,111.814,27.42,0.0,0.0,40,1,0,2
15,0,7,1,1,2,2,5483,34.3,45.8,155.326,27.66,0.0,0.0,20,1,0,2
16,0,7,2,1,2,2,5632,34.7,53.6,157.759,28.07,0.0,0.0,40,1,0,2
17,0,7,2,2,2,2,5590,24.5,45.7,219.216,27.71,0.0,0.0,40,2,1,2
18,0,7,2,2,2,2,4288,52.7,39.8,79.851,27.85,0.0,0.0,40,2,1,1
19,0,7,0,2,2,2,3190,57.5,38.9,54.53,27.23,0.0,0.0,40,2,1,1
20,0,7,0,2,2,2,2911,61.4,32.9,46.651,25.86,0.0,0.0,20,1,0,1
21,0,7,0,3,2,2,2431,72.0,31.6,33.301,23.71,0.0,0.0,20,1,0,0
22,0,7,0,3,2,2,1742,70.4,28.8,24.398,19.78,0.0,0.0,1,0,0,0
23,0,7,0,3,2,2,1116,85.8,24.9,12.857,19.05,0.0,0.0,1,0,0,0
0,1,7,0,3,2,2,625,86.0,25.4,7.184,17.7,0.0,0.0,1,0,0,0
1,1,7,0,3,2,2,368,87.7,23.9,4.149,16.7,0.0,0.0,1,0,0,0
2,1,7,0,3,2,2,299,88.9,23.1,3.326,16.13,0.0,0.0,1,0,0,0
3,1,7,0,3,2,2,352,84.0,24.7,4.141,15.79,0.0,0.0,1,0,0,0
4,1,7,0,3,2,2,819,76.9,23.9,10.513,15.59,0.0,0.0,1,4,1,0
5,1,7,0,0,2,2,2764,58.8,36.4,46.221,14.84,0.0,0.0,1,4,1,1
6,1,7,0,0,2,2,4240,50.9,42.1,81.696,14.49,0.0,0.0,1,4,1,1
7,1,7,2,0,2,2,5655,30.6,46.5,178.956,15.59,0.0,0.0,20,1,0,2
8,1,7,2,0,2,2,5960,25.4,50.8,225.758,19.19,0.0,0.0,5,4,1,2
9,1,7,2,0,2,2,4925,40.5,43.7,118.675,22.32,0.0,0.0,1,0,0,2
10,1,7,1,0,2,2,4455,47.2,39.3,92.427,25.06,0.0,0.0,1,0,0,1
11,1,7,1,0,2,2,4727,42.8,40.6,107.922,26.46,0.0,0.0,20,1,0,2
12,1,7,0,1,2,2,4998,41.8,43.1,116.776,27.26,0.0,0.0,20,1,0,2
13,1,7,0,1,2,2,4875,44.7,47.5,106.674,27.71,0.0,0.0,20,1,0,2
14,1,7,1,1,2,2,4922,42.5,39.2,113.149,28.14,0.0,0.0,20,1,0,2
15,1,7,1,1,2,2,5722,32.3,48.1,171.832,28.28,0.0,0.0,40,1,0,2
16,1,7,2,1,2,2,6357,24.8,52.9,246.395,28.85,0.0,0.0,40,1,0,2
17,1,7,2,2,2,2,5912,33.2,49.3,172.865,29.14,0.0,0.0,20,1,0,2
18,1,7,2,2,2,2,4740,43.4,43.0,106.757,28.78,0.0,0.0,20,1,0,2
19,1,7,0,2,2,2,3288,54.5,34.8,59.243,27.93,0.0,0.0,20,1,0,1
20,1,7,0,2,2,2,3076,63.1,38.3,47.988,26.6,0.0,0.0,20,1,0,1
21,1,7,0,3,2,2,2686,63.9,32.5,41.387,24.33,0.0,0.0,20,1,0,1
22,1,7,0,3,2,2,2152,70.4,28.3,30.14,21.71,0.0,0.0,1,0,0,0
23,1,7,0,3,2,2,1263,76.2,25.3,16.36,20.59,0.0,0.0,20,1,0,0
0,0,1,0,3,0,2,662,86.8,23.8,7.54,20.19,0.0,0.0,40,1,0,0
1,0,1,0,3,0,2,398,81.3,20.5,4.836,19.92,0.0,0.0,75,1,0,0
2,0,1,0,3,0,2,352,91.5,22.6,3.805,19.39,0.0,0.0,75,1,0,0
3,0,1,0,3,0,2,409,80.1,22.0,5.043,19.32,0.0,0.0,40,1,0,0
4,0,1,0,3,0,2,908,76.8,25.3,11.671,19.12,0.0,0.0,40,1,0,0
5,0,1,0,0,0,2,3063,60.1,38.1,50.131,18.93,0.0,0.0,75,2,1,1
5,0,1,0,0,0,2,3063,57.8,31.7,52.092,18.93,0.0,0.0,75,2,1,1
6,0,1,0,0,0,2,5431,34.7,46.3,152.129,19.06,0.0,0.0,90,2,1,2
6,0,1,0,0,0,2,5431,34.1,45.4,154.729,19.06,0.0,0.0,90,2,1,2
7,0,1,2,0,0,2,5853,29.1,47.8,194.452,18.86,0.0,0.0,90,2,1,2
7,0,1,2,0,0,2,5853,32.4,49.5,175.24,18.86,0.0,0.0,90,2,1,2
8,0,1,2,0,0,2,5873,31.1,49.3,182.96,19.0,0.0,0.0,90,2,1,2
9,0,1,2,0,0,2,5068,42.0,41.9,117.86,19.5,0.0,0.0,75,4,1,2
9,0,1,2,0,0,2,5068,39.6,42.9,124.828,19.5,0.0,0.0,75,2,1,2
10,0,1,1,0,0,2,4665,42.1,45.5,108.237,21.36,0.0,0.0,75,2,1,2
11,0,1,1,0,0,2,4986,42.5,42.2,114.621,21.87,0.0,0.0,75,1,0,2
12,0,1,0,1,0,2,5141,33.1,47.1,150.762,23.43,0.0,0.0,75,1,0,2
13,0,1,0,1,0,2,4874,33.5,40.5,141.275,23.54,0.0,0.0,90,1,0,2
14,0,1,1,1,0,2,5044,34.8,42.0,140.894,23.64,0.0,0.0,75,1,0,2
15,0,1,1,1,0,2,5655,32.4,49.3,169.311,23.46,0.0,0.0,75,2,1,2
15,0,1,1,1,0,2,5655,34.6,51.3,158.848,23.46,0.0,0.0,75,2,1,2
16,0,1,2,1,0,2,6455,17.4,54.2,350.815,22.4,0.0,0.0,90,2,1,2
17,0,1,2,2,0,2,5773,32.2,47.8,173.886,21.29,0.0,0.0,90,1,0,2
18,0,1,2,2,0,2,4500,43.9,41.0,100.223,19.87,0.0,0.0,90,1,0,1
19,0,1,0,2,0,2,3389,56.5,37.8,58.939,19.14,0.0,0.0,90,1,0,1
20,0,1,0,2,0,2,2992,54.4,31.7,54.007,18.29,0.0,0.0,90,2,1,1
21,0,1,0,3,0,2,2559,72.3,33.7,34.911,17.27,0.0,0.0,90,2,1,1
22,0,1,0,3,0,2,2344,66.7,30.6,34.623,16.43,0.0,0.0,75,2,1,0
23,0,1,0,3,0,2,1320,73.1,29.8,17.814,15.93,0.0,0.0,75,2,1,0
